district,subcategory,section,file_number,property_type,location,land_use,area_m2
Hortaleza,zonas verdes,parques y jardines,300.677,urbana,CALLE DEL PISUEÑA NUM 64,DOTACIONAL SERVICIOS COLECTIVOS VÍA PÚBLICA SECUNDARIA LOCAL SEGÚN PGOUM97.,981.12
Hortaleza,zonas verdes,parques y jardines,300.678,urbana,CALLE DE VILLAMIEL DE CÁCERES NUM 21,DOTACIONAL SERVICIOS COLECTIVOS VÍA PÚBLICA SECUNDARIA LOCAL SEGÚN PGOUM97.,132.0
Hortaleza,zonas verdes,parques y jardines,300.679,urbana,CALLE DE ACADEMOS NUM 15,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, SINO EN LA PARTE PRIVADA DELIMITADA POR ALINEACIÓN OFICIAL.",125.0
Hortaleza,zonas verdes,parques y jardines,300.68,urbana,CALLE DE ACADEMOS C/V AVENIDA DE LOGROÑOC/ ACADEMOS C/V AVDA. LOGROÑO.,DOTACIONAL SERVICIOS COLECTIVOS VÍA PÚBLICA SECUNDARIA LOCAL SEGÚN PGOUM97.,780.0
Hortaleza,zonas verdes,parques y jardines,300.687,urbana,CALLE DE RAFAELA APARICIO C/V AV. DE MARUJA MALLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1029.0
Hortaleza,zonas verdes,parques y jardines,300.688,urbana,CALLE DE ROQUETAS DE MAR NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3127.0
Hortaleza,zonas verdes,parques y jardines,300.691,urbana,CALLE DE CALANDA NUM 30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA CALANDA (PISTA DE CHITO) SITUADA EN LA CALLE CALANDA NÚMERO 30(CUBIERTADE PAR).,5936.0
Hortaleza,zonas verdes,parques y jardines,300.721,urbana,AUTOVÍA M-40 C/V AVENIDA DE FRANCISCO PI Y MARGALL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2113.94
Hortaleza,zonas verdes,parques y jardines,300.722,urbana,CALLE DEL NEVADO DEL CUMBAL NUM 4,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LA INSTALACIÓNDEPORTIVA BÁSICA NEVADO DEL CUMBAL, CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL CON 2 MARCAJES DE FÚTBOL7, SITUADA EN LA CALLE NEVADO DEL CUMBAL,4.",18963.51
Hortaleza,zonas verdes,parques y jardines,300.723,urbana,CALLE DEL MAR ADRIÁTICO NUM 12,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1210.0
Hortaleza,zonas verdes,parques y jardines,300.724,urbana,CALLE DE ACONCAGUA NUM 2,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA EL PEDERNOSO PARQUE DE VILLA ROSA-PACO CAÑO,(2 PISTAS DE BALONCESTO Y 2DE TENIS DE MESA), SITUADA EN LA CALLE PEDROÑERAS NÚMERO 42 Y UN TEMPLETE.",43395.66
Hortaleza,zonas verdes,parques y jardines,300.725,urbana,CALLE DE GALAPA NUM 10,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA MANIZALES, PISTA DE FÚTBOL SALA, SITUADA EN LA ACALLE GALAPA NÚMERO 10.",6538.99
Hortaleza,zonas verdes,parques y jardines,300.726,urbana,CALLE DE SANTA VIRGILIA NUM 12 B,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6900.0
Hortaleza,zonas verdes,parques y jardines,300.657,urbana,CALLE DEL MAR DE LAS ANTILLAS NUM 8-10,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE DICHO PARQUE SE ENCUENTRA UBICADO ELCENTRO DE MAYORES ""HUERTA DE LA SALUD"" Y LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE HUERTA DE LA SALUD (2PISTAS DE BOLOS Y PETANCA, PISTA DE CHITO) SITUADA EN LA CALLE DEL MAR DE LAS ANTILLAS, 10.",20178.28
Hortaleza,zonas verdes,parques y jardines,301.261,urbana,AVENIDA DE LOS ANDES NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4688.0
Hortaleza,zonas verdes,parques y jardines,301.35,urbana,CALLE DEL OLIMPO NUM 31,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1977.5
Hortaleza,zonas verdes,parques y jardines,301.351,urbana,AVENIDA DEL PAPA NEGRO NUM 123,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2066.0
Hortaleza,zonas verdes,parques y jardines,301.352,urbana,PLAZA DE LÓPEZ DE LA PLATA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3856.0
Hortaleza,zonas verdes,parques y jardines,301.353,urbana,AVENIDA DE MACHUPICHU NUM 56,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4756.0
Hortaleza,zonas verdes,parques y jardines,301.354,urbana,PLAZA DE MANUEL RODRIGO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1926.0
Hortaleza,zonas verdes,parques y jardines,301.355,urbana,CALLE DE RAFAEL ZUFRIATEGUI NUM 8-12,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2880.0
Hortaleza,zonas verdes,parques y jardines,301.356,urbana,CALLE DE EL PROVENCIO NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1669.0
Hortaleza,zonas verdes,parques y jardines,301.357,urbana,CALLE DE EL PROVENCIO NUM 12,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3136.0
Hortaleza,zonas verdes,parques y jardines,301.358,urbana,CALLE DE EL PROVENCIO NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1556.0
Hortaleza,zonas verdes,parques y jardines,301.359,urbana,PLAZA DE ANDRÉS JÁUREGUI,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2015.0
Hortaleza,zonas verdes,parques y jardines,301.36,urbana,CALLE DE MIGUEL RIESCO NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1173.0
Hortaleza,zonas verdes,parques y jardines,301.361,urbana,CALLE DE JUAN CLEMENTE NUÑEZ NUM 60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1173.0
Hortaleza,zonas verdes,parques y jardines,301.362,urbana,AVENIDA DE LOS ANDES NUM 23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4170.0
Hortaleza,zonas verdes,parques y jardines,301.363,urbana,AVENIDA DE LOS ANDES NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3100.0
Hortaleza,zonas verdes,parques y jardines,301.364,urbana,GLORIETA DEL YUCATÁN NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAN UBICADASUNA CASETA DE PERSONAL Y UN ALMACÉN.,20857.0
Hortaleza,zonas verdes,parques y jardines,301.365,urbana,AVENIDA DEL ARROYO SANTO C/V GLORIETA MAR CARIBE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1880.0
Hortaleza,zonas verdes,parques y jardines,301.366,urbana,AVENIDA DEL ARROYO SANTO C/V AVENIDA DE LOS ARCES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,7200.0
Hortaleza,zonas verdes,parques y jardines,301.367,urbana,AVENIDA DEL ARROYO SANTO C/V AVENIDA DE LAS AZALEAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3160.0
Hortaleza,zonas verdes,parques y jardines,301.368,urbana,CALLE DE MARÍA MOLINER NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4676.73
Hortaleza,zonas verdes,parques y jardines,301.369,urbana,CALLE DE ZENOBIA CAMPRUBÍ NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3621.28
Hortaleza,zonas verdes,parques y jardines,301.37,urbana,PLAZA DEL ALCALDE MORENO TORRES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.,21972.23
Hortaleza,zonas verdes,parques y jardines,301.371,urbana,CALLE DEL PRÍNCIPE CARLOS NUM 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR PARQUE URBANO.,13387.87
Hortaleza,zonas verdes,parques y jardines,301.372,urbana,CALLE DE ELENA FORTÚN NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2752.8
Hortaleza,zonas verdes,parques y jardines,301.373,urbana,CALLE DE FERNANDO DE HIGUERAS NUM 55,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5707.33
Hortaleza,zonas verdes,parques y jardines,301.374,urbana,CALLE DE FERNANDO DE HIGUERAS NUM 45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.375,urbana,GLORIETA DE LUIS BLANCO SOLER,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2378.59
Hortaleza,zonas verdes,parques y jardines,301.376,urbana,CALLE DE LUIS MARTÍNEZ FEDUCHI NUM 96,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3119.0
Hortaleza,zonas verdes,parques y jardines,301.377,urbana,CALLE DE FRANCISCO UMBRAL NUM 41,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,24327.0
Hortaleza,zonas verdes,parques y jardines,301.378,urbana,PLAZA DE CASTO FERNÁNDEZ SHAW,UNDEFINED,17379.38
Hortaleza,zonas verdes,parques y jardines,301.379,urbana,PLAZA DE FERNANDO GARCÍA MERCADAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,8235.01
Hortaleza,zonas verdes,parques y jardines,301.38,urbana,CALLE DE FERNANDO DE HIGUERAS NUM 43,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,7515.0
Hortaleza,zonas verdes,parques y jardines,301.381,urbana,CALLE DE JORDI SOLÉ TURÁ NUM 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5667.69
Hortaleza,zonas verdes,parques y jardines,301.382,urbana,CALLE DE JORDI SOLÉ TURÁ NUM 2-20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6048.0
Hortaleza,zonas verdes,parques y jardines,301.383,urbana,CALLE DE ESTANISLAO PÉREZ PUITA NUM 23-27,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6031.0
Hortaleza,zonas verdes,parques y jardines,301.384,urbana,CALLE DE ANTONIO MIRÓ VALVERDE ENTRE AV SECUNDINO ZUAZ,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5536.13
Hortaleza,zonas verdes,parques y jardines,301.385,urbana,CALLE DE FINA CALDERÓN ENTRE C/ DE FELIX CANDELA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5319.91
Hortaleza,zonas verdes,parques y jardines,301.386,urbana,CALLE DE FERNANDO DE HIGUERAS NUM 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4988.77
Hortaleza,zonas verdes,parques y jardines,301.387,urbana,CALLE DE LOS HERMANOS GASCÓN NUM 76,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3629.84
Hortaleza,zonas verdes,parques y jardines,301.388,urbana,CALLE DE JOSÉ ANTONIO CORDECH ENTRE C/FÉLIX CANDELA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3604.87
Hortaleza,zonas verdes,parques y jardines,301.389,urbana,CALLE DE JOSEFINA ALDECOA ENTRE AV. SECUNDINO ZUAZO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3437.07
Hortaleza,zonas verdes,parques y jardines,301.39,urbana,CALLE JOSEFINA ALDECOA ENTRE AV.JUAN ANTONIO SAMARANCH,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.391,urbana,CALLE DE ANTONIO MIRÓ VALVERDE ENTRE C/FÉLIX CANDELA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.392,urbana,CALLE DE FINA CALDERÓN ENTRE AV DE JUAN ANTONIO SAMARA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.393,urbana,CALLE DE JOSÉ ANTONIO CODERCH ENTRE AV.SECUNDINO ZUAZO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.394,urbana,CALLE DE FINA CALDERÓN ENTRE AV DE SECUNDINO ZUAZO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3435.0
Hortaleza,zonas verdes,parques y jardines,301.395,urbana,CALLE DE ANTONIO MIRÓ VALVERDE ENTRE C/ LEANDRO SILVA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6342.0
Hortaleza,zonas verdes,parques y jardines,301.396,urbana,CALLE DE JOSEFINA ALDECOA ENTRE C/FÉLIX CANDELA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,6051.0
Hortaleza,zonas verdes,parques y jardines,301.397,urbana,CALLE DE LUIS MARTÍNEZ FEDUCHI NUM 64,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3085.0
Hortaleza,zonas verdes,parques y jardines,301.398,urbana,CALLE DE ESTANISLAO PÉREZ PITA NUM 45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.399,urbana,CALLE DE JORDI SOLÉ TURÁ NUM 34,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.4,urbana,CALLE DE JOSÉ ANTONIO FERNÁNDEZ ORDOÑEZ NUM 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3096.29
Hortaleza,zonas verdes,parques y jardines,301.401,urbana,CALLE DE JUAN DANIEL FULLAONDO NUM 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2657.23
Hortaleza,zonas verdes,parques y jardines,301.402,urbana,CALLE DE JOSEFINA ALDECOA ENTRE C/MARÍA DE LAS MERCEDE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2160.22
Hortaleza,zonas verdes,parques y jardines,301.403,urbana,CALLE DE JOSE ANTONIO CORDECH ENTRE C/ MARÍA DE LAS ME,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2160.02
Hortaleza,zonas verdes,parques y jardines,301.404,urbana,CALLE DE FINA CALDERÓN ENTRE C/ MARÍA DE LAS MERCEDES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2160.0
Hortaleza,zonas verdes,parques y jardines,301.405,urbana,CALLE DE ESTANISLAO PÉREZ PITA NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2160.0
Hortaleza,zonas verdes,parques y jardines,301.406,urbana,CALLE DE LA MAESTRA DOLORES MARCO NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2125.2
Hortaleza,zonas verdes,parques y jardines,301.407,urbana,CALLE DE JOSÉ ANTONIO FERNÁNDEZ ORDOÑEZ NUM 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1959.2
Hortaleza,zonas verdes,parques y jardines,301.408,urbana,CALLE DE ROCÍO JURADO NUM 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1455.0
Hortaleza,zonas verdes,parques y jardines,301.409,urbana,AVENIDA DE LAS FUERZAS ARMADAS NUM 206,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1500.0
Hortaleza,zonas verdes,parques y jardines,301.41,urbana,CALLE DE ROCÍO JURADO NUM 30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1500.0
Hortaleza,zonas verdes,parques y jardines,301.411,urbana,AVENIDA DE LAS FUERZAS ARMADAS NUM 116,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1455.0
Hortaleza,zonas verdes,parques y jardines,301.412,urbana,CALLE DE JOSÉ LUIS COLL NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2023.76
Hortaleza,zonas verdes,parques y jardines,301.413,urbana,CALLE DE ANTONIO FLOREZ C/V AV FCO JAVIER SÁENZ DE OIZ,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,9290.97
Hortaleza,zonas verdes,parques y jardines,301.454,urbana,CALLE DE DIONISIO INCA YUPANQUI NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. EN EL INTERIOR DE SU PERÍMETRO SE UBICA UNA CASETA DEPERSONAL Y ALMACÉN. CAMBIO DE DENOMINACIÓN POR ACUERDO DE LA JUNTA DE GOBIERNO DE LA CIUDAD DE MADRIDDEL 30/05/24 (ANTES PARQUE DE LOS LLANOS I).,43904.6
Hortaleza,zonas verdes,parques y jardines,301.455,urbana,CALLE DE DIONISIO INCA YUPANQUI NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. CAMBIO DE DENOMINACIÓN POR ACUERDO DE LA JUNTA DEGOBIERNO DE LA CIUDAD DE MADRID DEL 30/05/24 (ANTES PARQUE DE LOS LLANOS II).,3570.0
Hortaleza,zonas verdes,parques y jardines,301.456,urbana,CALLE DE DIONISIO INCA YUPANQUI NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. CAMBIO DE DENOMINACIÓN POR ACUERDO DE LA JUNTA DEGOBIERNO DE LA CIUDAD DE MADRID DEL 30/05/24 (ANTES PARQUE DE LOS LLANOS II).,3570.0
Hortaleza,zonas verdes,parques y jardines,301.457,urbana,CALLE DE FLORENCIO CASTILLO NUM 31,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,87949.0
Hortaleza,zonas verdes,parques y jardines,301.468,urbana,CALLE DE ALFACAR NUM 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,840.6
Hortaleza,zonas verdes,parques y jardines,301.469,urbana,CALLE DE ALFACAR NUM 5,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,755.41
Hortaleza,zonas verdes,parques y jardines,301.471,urbana,CALLE MAR DE LAS ANTILLAS NUM 23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,477.87
Hortaleza,zonas verdes,parques y jardines,301.478,urbana,CALLE DEL TRINQUETE NUM 27,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO PARQUE DE DISTRITO.,19228.8
Hortaleza,zonas verdes,parques y jardines,301.479,urbana,CALLE DE JOSÉ ANTONIO FERNÁNDEZ ORDOÑEZ NUM 55-65,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4594.81
Hortaleza,zonas verdes,parques y jardines,301.48,urbana,AVENIDA DE JOSÉ ANTONIO CORRALES NUM 24,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,14335.96
Hortaleza,zonas verdes,parques y jardines,301.481,urbana,PLAZA DE FRANCISCO ASÍS CABRERO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,5027.25
Hortaleza,zonas verdes,parques y jardines,301.483,urbana,CALLE DE JOSÉ ANTONIO FERNÁNDEZ ORDOÑEZ NUM 35-51,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3267.0
Hortaleza,zonas verdes,parques y jardines,301.484,urbana,CALLE JOSÉ ANTONIO CODERCH ENTRE LA AV DE SECUNDINO ZU,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3480.0
Hortaleza,zonas verdes,parques y jardines,301.485,urbana,AVENIDA DE JOSÉ ANTONIO CORRALES NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2160.81
Hortaleza,zonas verdes,parques y jardines,301.486,urbana,CALLE DE FERNADO HIGUERAS NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2115.02
Hortaleza,zonas verdes,parques y jardines,301.487,urbana,AVENIDA DE JOSÉ ANTONIO CORRALES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,857.76
Hortaleza,zonas verdes,parques y jardines,301.488,urbana,AVENIDA DE JOSÉ ANTONIO CORRALES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,678.05
Hortaleza,zonas verdes,parques y jardines,301.489,urbana,CALLE DEL VELACHO BAJO NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,4604.45
Hortaleza,zonas verdes,parques y jardines,301.491,urbana,CALLE DEL CARRIL DEL CONDE NUM 67,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1271.0
Hortaleza,zonas verdes,parques y jardines,301.524,urbana,CALLE DE FRANCISCO MOREJÓN NUM 9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1803.0
Hortaleza,zonas verdes,parques y jardines,301.525,urbana,CALLE DE FRANCISCO MOREJÓN NUM 8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,1803.0
Hortaleza,zonas verdes,parques y jardines,301.526,urbana,CALLE DE FRANCISCO MOREJÓN NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,835.0
Hortaleza,zonas verdes,parques y jardines,301.527,urbana,CALLE DE FRANCISCO MOREJÓN NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,835.0
Hortaleza,zonas verdes,parques y jardines,301.528,urbana,CALLE DE FLORENCIO CASTILLO NUM 60,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2026.0
Hortaleza,zonas verdes,parques y jardines,301.529,urbana,AVENIDA DE SAN LUIS NUM 112,UNDEFINED,1910.0
Hortaleza,zonas verdes,parques y jardines,301.53,urbana,CALLE DE LA JARILLA NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3320.0
Hortaleza,zonas verdes,parques y jardines,301.532,urbana,CALLE DE JOSÉ IGNACIO ÁVILA NUM 5-9,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,2060.0
Hortaleza,zonas verdes,parques y jardines,301.533,urbana,AVENIDA DE SAN LUIS NUM 106,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,3455.13
Hortaleza,zonas verdes,parques y jardines,301.683,urbana,CALLE DE AGATHA CHRISTIE NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONA VERDE BÁSICA.,22350.14
Hortaleza,zonas verdes,parques y jardines,301.684,urbana,AVENIDA DE LAS FUERZAS ARMADAS NUM 11,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA LA IDB BMX(CIRCUITO DE BMX), SITUADA EN LA C/ MISTRAL, 25.",4797430.0
Villaverde,zonas verdes,parques y jardines,300.73,urbana,CALLE DE PALOMARES NUM 34,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERIMETRO SE ENCUENTRA UBICADA LAINSTALACIÓN DEPORTIVA BÁSICA OBISPO (2 PISTAS DE BALONCESTO Y PISTA DE PATINAJE CON GRADAS)Y UNACASETA DE JARDINEROS, SITUADA EN LA CALLE PALOMARES NÚMERO 34.",11100.0
Villaverde,zonas verdes,parques y jardines,300.732,urbana,CALLE DE BURJASOT NUM 1 A,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DE LA SUPERFICIE REGISTRAL DE 222.022,65 M2, HANSIDO MINORADOS LOS 23.639,84 M2. QUE OCUPA EL COLEGIO PUBLICO ""NAVAS DE TOLOSA"" (FINCA NUM 937), QUEHA SIDO CONSTRUIDO DENTRO DEL PERIMETRO DE LA FINCA. DENTRO DEL PERIMETRO DE LA FINCA, EN LASINMEDIACIONES DEL VIAL DEL FF.CC. MADRID-BADAJOZ, EXISTE UN EVACUATORIO. DENTRO DEL PERIMETRO DELPARQUE SE ENCUENTRA UBICADA UNA CASETA DE JARDINEROS.",198382.81
Villaverde,zonas verdes,parques y jardines,300.734,urbana,CALLE INTERMEDIA SUR C/V C/ TRANSVERSAL SEXTA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4393.5
Villaverde,zonas verdes,parques y jardines,300.735,urbana,CALLE PRINCIPAL NUM 26,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1122.0
Villaverde,zonas verdes,parques y jardines,300.736,urbana,CALLE INTERMEDIA NORTE C/V C/ TRANSVERSAL SEXTA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1565.5
Villaverde,zonas verdes,parques y jardines,300.737,urbana,CALLE C/ TRANSVERSAL SEXTA C/V C/ PRINCIPAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1811.0
Villaverde,zonas verdes,parques y jardines,300.738,urbana,CALLE PRINCIPAL NUM 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,728.84
Villaverde,zonas verdes,parques y jardines,300.739,urbana,CALLE TRANSVERSAL SEXTA C/V C/ INTERMEDIA SUR,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1847.5
Villaverde,zonas verdes,parques y jardines,300.74,urbana,CALLE DE MARÍA CALLAS C/V C/ DE SELMA LAGERLOFF,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4455.0
Villaverde,zonas verdes,parques y jardines,300.741,urbana,CALLE DE CLARA SCHUMANN C/V C/ DE PILAR LORENGAR,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,9970.0
Villaverde,zonas verdes,parques y jardines,300.742,urbana,CALLE DE JOSÉ PÉREZ NUM 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2195.79
Villaverde,zonas verdes,parques y jardines,300.743,urbana,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN ERASMO NUM 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1931.0
Villaverde,zonas verdes,parques y jardines,300.744,urbana,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN ERASMO NUM 19,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1931.0
Villaverde,zonas verdes,parques y jardines,300.745,urbana,CALLE DE LA RESINA NUM 27,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1159.0
Villaverde,zonas verdes,parques y jardines,300.746,urbana,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN EUSTAQUIO NUM 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1509.0
