PK,ID,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
182351,wifi-madrid-182351,Oficina de Atención a la Ciudadanía.(OAC) Villa de Vallecas. Línea Madrid,"Las Oficinas de Atención a la Ciudadanía de Línea Madrid son equipamientos del Ayuntamiento de Madrid en los que se puede solicitar información sobre la ciudad y realizar múltiples gestiones, requieriendo alguna de ellas de cita previa. Se puede solicitar cita a través de los siguientes canales de Línea Madrid:   En Línea: accediendo al sistema municipal de cita previa y posteriormente seleccionando la gestión deseada.  Telefónico: a través del teléfono gratuito 010, si llama desde la ciudad de Madrid, o del 914 800 010, si llama desde la ciudad de Madrid o desde fuera (se factura como cualquier otra llamada al municipio de Madrid, en función de las tarifas que tenga contratado el abonado llamante). Ambos teléfonos están operativos las 24 horas del día, los 7 días de la semana, los 365 días del año.  Redes sociales:   'X' (antiguo Twitter) @Lineamadrid.   Messenger de Facebook @Lineamadrid .    Chat en línea pulsando el icono &amp;ldquo;Chat on line Línea Madrid&amp;rdquo; que encontrará flotando en esta misma página.  Presencialmente en cualquiera de las Oficinas de Atención a la Ciudadanía.  Está prohibido el acceso de animales de compañía. Esta oficina cuenta con las siguientes ayudas de accesibilidad para personas con dificultades especiales:","Días laborables:  Lunes a  jueves, de 8:30 a 17 horas Viernes de 8:30 a 14 horas   Julio y agosto: lunes a viernes de 8:30 a 14 horas  Avisos: Cerrada los sábados y los días 24 y 31 de diciembre Los sábados no hay ningún registro abierto  El último tique podrá expedirse 15 minutos antes del  de cierre, a fin de poder atender a todas las personas en espera. Atención en otros idiomas y lenguaje de signos ver apartado 'Servicios'","Atención en otros idiomas:   De manera presencial:    Lengua de signos española  e inglés: 8:30 a 17 horas.   A través de videollamada:    Lengua de signos española, inglés, chino mandarín, árabe y rumano: 8:30 a 17 horas.   Zona wifi.",Metro: Villa de Vallecas (línea 1),,"1,4,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e308aa6bd91f010VgnVCM1000000b205a0aRCRD,FEDERICO GARCIA LORCA,PASEO,V,12,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447248,4469998,40.378906127214485,-3.6214421258656073,No se proporciona información telefónica. El teléfono de atención a la ciudadanía es el 010 (desde fuera del municipio de Madrid: 914 800 010),,,OficinasMunicipalesRegistro
181738,wifi-madrid-181738,Oficina de Atención a la Ciudadanía.(OAC) Villaverde. Línea Madrid,"Las Oficinas de Atención a la Ciudadanía de Línea Madrid son equipamientos del Ayuntamiento de Madrid en los que se puede solicitar información sobre la ciudad y realizar múltiples gestiones, requiriendo alguna de ellas de cita previa. Se puede solicitar cita a través de los siguientes canales de Línea Madrid:   En Línea: accediendo al sistema municipal de cita previa y posteriormente seleccionando la gestión deseada.  Telefónico: a través del teléfono gratuito 010, si llama desde la ciudad de Madrid, o del 914 800 010, si llama desde la ciudad de Madrid o desde fuera (se factura como cualquier otra llamada al municipio de Madrid, en función de las tarifas que tenga contratado el abonado llamante). Ambos teléfonos están operativos las 24 horas del día, los 7 días de la semana, los 365 días del año.  Redes sociales:   'X' (antiguo Twitter) @Lineamadrid.   Messenger de Facebook @Lineamadrid .    Chat en línea pulsando el icono &amp;ldquo;Chat on line Línea Madrid&amp;rdquo; que encontrará flotando en esta misma página.  Presencialmente en cualquiera de las Oficinas de Atención a la Ciudadanía.  Está prohibido el acceso de animales de compañía. Esta oficina cuenta con las siguientes ayudas de accesibilidad para personas con dificultades especiales:","Días laborables:  Lunes a  jueves, de 8:30 a 17 horas Viernes de 8:30 a 14 horas   Julio y agosto: lunes a viernes de 8:30 a 14 horas  Avisos: Cerrada los sábados y los días 24 y 31 de diciembre Los sábados no hay ningún registro abierto  El último tique podrá expedirse 15 minutos antes del  de cierre, a fin de poder atender a todas las personas en espera. Atención en otros idiomas y lenguaje de signos ver apartado 'Servicios'","Atención en otros idiomas:   De manera presencial:    Lengua de signos española  e inglés: 8:30 a 17 horas.  Rumano, árabe y chino mandarín: 8:30 a 14:15 horas.   A través de videollamada:    Lengua de signos española, inglés, rumano, árabe y chino mandarín: 8:30 a 17 horas.   Zona wifi.",Cercanías Renfe: Puente Alcocer (línea C5),,"1,4,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69a08aa6bd91f010VgnVCM1000000b205a0aRCRD,ARROYO BUENO,CALLE,V,53,MADRID,MADRID,28021,1,VILLAVERDE ALTO C.H.,17,VILLAVERDE,439603,4466749,40.349114262596046,-3.7111841220023103,No se proporciona información telefónica. El teléfono de atención a la ciudadanía es el 010 (desde fuera del municipio de Madrid: 914 800 010),,,OficinasMunicipalesRegistro
13834,wifi-madrid-13834,Oficina de objetos perdidos del Ayuntamiento de Madrid,"La  Oficina de Objetos Perdidos   del Ayuntamiento de Madrid  gestiona la recepción y devolución de los objetos perdidos en la ciudad de Madrid que son encontrados y entregados en nuestra oficina por parte de ciudadanos/as, taxistas,  EMT , Metro de Madrid,  AENA ,  RENFE  y Correos.  Los objetos perdidos en algún medio de transporte público son custodiados en sus instalaciones durante un tiempo, para facilitar la recuperación por las personas propietarias. Transcurridos los plazos fijados en cada medio de transporte, los objetos no reclamados se envían a la Oficina de Objetos Perdidos del Ayuntamiento de Madrid.  (Consultar contacto y tiempo de permanencia de los objetos perdidos en los diferentes transportes públicos) . Para realizar una consulta sobre objetos perdidos puede contactar con la oficina a través de los siguientes medios:   llamando al 010 por correo electrónico (objetosperdidos@madrid.es) cumplimentando el formulario de la web   Se recomienda consultar el apartado de Preguntas frecuentes para resolver posibles dudas. Una  vez la Oficina de Objetos Perdidos confirme que el objeto se encuentra allí depositado, podrá, o bien acudir directamente a la propia oficina o, solicitar cita previa para reducir tiempos de espera a través de: Cita Previa Online,  010, las redes sociales X (antiguo Twitter) @Lineamadrid, Messenger de Facebook @Lineamadrid o del Chat en línea de www.madrid.es .  Para otro tipo de consulta puede escribir un correo electrónico a objetosperdidos@madrid.es          English",Laborables de lunes a viernes de 8:30 a 14 horas. Cerrado los días 24 y 31 de diciembre.,Zona wifi.,Consulta los siguientes enlaces,Mensualmente se publica en el  Tablón de Edictos  y en el  Boletín Oficial del Ayuntamiento de Madrid  una relación genérica de los objetos depositados en la Oficina el mes anterior (consultar Listado de Resoluciones en materia de objetos perdidos en Información Relacionada).  El tiempo de permanencia de los objetos en la Oficina Municipal es de dos  años a partir de la fecha de publicación.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c365a0f8161c010VgnVCM1000000b205a0aRCRD,MOLINO,PASEO,V,7,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441111,4471350,40.39065926812701,-3.6938716039760795,010 (914 800 010 desde dentro y fuera de la ciudad de Madrid),,objetosperdidos@madrid.es,OtrasEntidadesAdministrativasAyto
18132,wifi-madrid-18132,Organismo Autónomo Informática del Ayuntamiento de Madrid (IAM),"Informática Ayuntamiento de Madrid (IAM) es un Organismo Autónomo del Ayuntamiento de Madrid adscrito a la Coordinación General de la Alcaldía, especializado en materias relacionadas con las Tecnologías de la Información y la Comunicación en el Ayuntamiento de Madrid y sus Organismos Autónomos.",,"Si desea reportar una incidencia informática, o hacer una reclamación, por favor  utilice este enlace",Metro: Pueblo Nuevo (líneas 5 y 7) y Simancas (línea 7),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58506f065851c010VgnVCM2000000c205a0aRCRD,ALBARRACIN,CALLE,V,33,MADRID,MADRID,28037,1,SIMANCAS,20,SAN BLAS-CANILLEJAS,446480,4475948,40.43245179226846,-3.630989651897866,,,gerenciaiam@madrid.es,OrganismosEmpresasMunicipales
1984,wifi-madrid-1984,Pabellón de los Jardines de Cecilio Rodríguez,,El Pabellón no es visitable.,"Matrimonios Civiles, para acceder al trámite y a la información relacionada pulse en el siguiente enlace   Celebración matrimonios civiles   .  Para concertar cita previa pulse en el enlace  Pre-reserva fecha de celebración matrimonios civiles .  Zona wifi.",Metro: Ibiza (línea 9),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d8def4d7f71c010VgnVCM1000000b205a0aRCRD,URUGUAY,PASEO,V,5,MADRID,MADRID,28009,5,LOS JERONIMOS,3,RETIRO,442499,4473734,40.41224540772832,-3.677721457696655,,,,ParquesJardines
13892,wifi-madrid-13892,Parque Tecnológico Valdemingómez,,"s y días de visita:    Lunes a viernes, de 9.00 a 15.00 horas. Sábados, de 9.00 a 14.00 horas (visita familiar/visita estándar)     Cerrado: domingos, fiestas locales y nacionales. Las visitas al Parque Tecnológico de Valdemingómez son totalmente gratuitas. Imprescindible reserva previa. Todas las visitas son guiadas y se realizan con la asistencia de educadores especializados",El Parque Tecnológico de Valdemingómez se compone de las siguientes instalaciones visitables:   Centro de visitantes Centro de clasificación y compostaje 'La Paloma'  Centro de clasificación y compostaje 'Las Dehesas'  Centro de clasificación y valorización energética 'Las Lomas'  Centro de tratamiento de materia orgánica 'Los Cantiles'  Planta de biometanización 'Las Dehesas'  Centro de desgasificación y generación eléctrica 'La Galiana'   Planta de tratamiento de biogás 'PTB',,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9553d232e91f010VgnVCM1000000b205a0aRCRD,VALDEMINGOMEZ,CARRETERA,V,201,MADRID,MADRID,28051,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,450618,4465420,40.337870856032524,-3.5813821771569554,Petición de visitas: 915 132 062,,,CentrosEducacionAmbiental
2213,wifi-madrid-2213,Planetario de Madrid,"Inaugurado el 29 de septiembre de 1986, es un centro dependiente del Área de Cultura, Turismo y Deporte del Ayuntamiento de Madrid. Durante los años 2016/2017 fue sometido a una profunda renovación tanto tecnológica como de las instalaciones y edificio, posible en virtud de un acuerdo de colaboración entre el Ayuntamiento de Madrid y la Obra Social &amp;ldquo;la Caixa&amp;rdquo; &amp;ndash; que incluye dotación de contenidos, renovación de exposiciones y la realización de actividades varias en el campo de la divulgación científica. Siempre con el fin de contribuir a la difusión de la astronomía y de la ciencia en general, tanto entre escolares como entre el público de cualquier edad y condición, posee una variada oferta de  proyecciones  audiovisuales,  exposiciones  y  actividades  ( talleres, cursos, conferencias, observaciones públicas...). Las proyecciones que se ofrecen en el Planetario de Madrid se renuevan periódicamente y tienen una duración aproximada de 30 minutos. Existen dos programaciones básicas diferentes: una activa durante el verano y época de vacaciones escolares, y otra durante el curso escolar. Durante el curso escolar, las proyecciones de las mañanas de los días lectivos se reservan a escolares .    Video de presentación del centro.   Planetario en  Google Maps.   Redes Sociales:  canal de WhatsApp, Facebook, X- antiguo twitter, YouTube, Instagram.","De martes a domingo, de 10:00 a 13:45 h y de 17 a 19:45 h. Las mañanas de los días lectivos están dedicadas a las visitas escolares.* de verano (ver arriba).     Cerrado: Todos los lunes del año. Días 1 y 6 de enero; 1 de mayo; 24, 25 y 31 de diciembre.    de proyecciones .","Sala de Proyección. Planta calle. Para acceder a ella es necesario adquirir una entrada. Cuatro áreas expositivas de acceso gratuito, distribuidas en dos plantas:     Sala de Astrónomos. Planta baja. Vestíbulo de la planta baja. Vestíbulo de la planta calle. Zona Audiovisual con pantalla de retroproyección. Planta calle.     Tienda: Planta calle. Sala de Video. Planta baja, en donde se desarrollan los talleres ofertados.  Zona wifi.  Accesibilidad en el Planetario de Madrid. Redes sociales:  canal de WhatsApp, Facebook, X- antiguo twitter, YouTube, Instagram.",Metro: Méndez Álvaro (línea 6). Cierre de la línea 6 de metro (año 2025). Más información.  Cercanías Renfe: Méndez Álvaro (C5 y C10)  Planetario en  Google Maps.,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD,PLANETARIO,AVENIDA,V,16,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441868,4471523,40.392279999540044,-3.684956957448299,"914 673 461 (reserva grupos)                                                                                                                                                                                                                                                                                                                                                                                                                                               
914 673 898 (contestador automático de información)",,buzon@planetmad.es,Planetarios
5709413,wifi-madrid-5709413,Sala de estudio Centro cultural El Torito (Moratalaz),,"De lunes a viernes, de 9 a 13 horas y de 15 a 21:30 horas. Sábados de 10 a 13:30 horas y de 16 a 21:30 horas. Julio, de lunes a viernes, de 9 a 13 horas y de 15 a 21:30 horas. Domingos, festivos y agosto cerrado.",Puestos de lectura: 21 Zona wifi,Metro: Artilleros (línea 9),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3874efd1977f8210VgnVCM1000000b205a0aRCRD,MORATALAZ,AVENIDA,V,130,MADRID,MADRID,28030,6,VINATEROS,14,MORATALAZ,445141,4473033,40.40610655994401,-3.646521482592748,913 287 385,,,SalasEstudioLectura
11187846,wifi-madrid-11187846,Sala de estudio Centro Cultural San Juan Bautista (Ciudad Lineal),,"De lunes a sábado, de 9 a 22 horas.  Julio: de lunes a viernes, de 9 a 15 horas. Domingos, festivos y agosto cerrado.  Fuera de este  el centro permanecerá abierto durante la celebración de las actividades que se programen",Puestos de lectura: 16 Zona wifi,Metro: Avenida de la Paz (línea 4),,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e10cd76f718a2710VgnVCM1000001d4a900aRCRD,SAN NEMESIO,CALLE,V,4,MADRID,MADRID,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,444202,4478162,40.45224710166,-3.658029027767765,914 157 705,,ccsanjuanbautista@madrid.es,SalasEstudioLectura
4812338,wifi-madrid-4812338,Sala de estudio Centro Dotacional Integrado Arganzuela Ángel del Río,,"De lunes a sábado, de 9 a 21 horas. Domingos, festivos, agosto y 24 y 31 de diciembre, cerrado.",Puestos de lectura (aforo máximo): 171 personas. Zona wifi.,"Metro: Palos de la Frontera (línea 3)  Cercanías RENFE: Delicias (líneas C1, C7, C10)",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=217024521f048110VgnVCM1000000b205a0aRCRD,CANARIAS,CALLE,V,17,MADRID,MADRID,28045,6,PALOS DE LA FRONTERA,2,ARGANZUELA,440986,4472656,40.40242416544921,-3.6954440062549017,915 063 610,,cdiarganzuela@madrid.es,SalasEstudioLectura
8071924,wifi-madrid-8071924,Sala de estudio Ciudad Pegaso (San Blas - Canillejas),,"Lunes a domingo, de 9:30 a 14:30 y de 16:30 a 21:30 horas. 24, 24, 31 de diciembre y 1 de enero, cerrado.",Puestos de lectura: 50 Zona wifi,Consultar los siguientes enlaces:,Puestos de lectura: 50 Zona wifi,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=df3576e159ead410VgnVCM1000000b205a0aRCRD,SEPTIMA,AVENIDA,V,11,MADRID,MADRID,28022,6,REJAS,20,SAN BLAS-CANILLEJAS,449281,4477704,40.44844757572015,-3.598099871155595,917 415 852,,cccpegaso@madrid.es,SalasEstudioLectura
