TIPO DE TRANSPORTE;Ciudad;Viajeros y tasas;Periodo;Total
Urbano por metro;08019 Barcelona;Viajeros transportados;2017M01;31.915
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M12;31.642
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M11;33.626
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M10;34.749
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M09;32.512
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M08;25.064
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M07;31.839
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M06;30.678
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M05;34.133
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M04;34.458
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M03;32.145
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M02;30.150
Urbano por metro;08019 Barcelona;Viajeros transportados;2016M01;30.490
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M12;31.662
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M11;33.177
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M10;35.462
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M09;31.836
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M08;24.677
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M07;33.061
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M06;32.354
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M05;34.624
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M04;32.957
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M03;34.038
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M02;30.357
Urbano por metro;08019 Barcelona;Viajeros transportados;2015M01;30.788
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M12;31.548
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M11;31.630
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M10;35.455
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M09;30.966
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M08;23.806
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M07;32.436
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M06;30.812
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M05;34.084
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M04;31.611
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M03;33.131
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M02;29.736
Urbano por metro;08019 Barcelona;Viajeros transportados;2014M01;30.503
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M12;30.102
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M11;31.452
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M10;34.512
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M09;29.915
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M08;23.610
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M07;31.747
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M06;30.833
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M05;33.889
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M04;32.922
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M03;31.162
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M02;29.254
Urbano por metro;08019 Barcelona;Viajeros transportados;2013M01;30.537
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M12;28.866
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M11;30.338
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M10;33.501
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M09;29.120
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M08;23.622
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M07;31.781
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M06;32.671
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M05;34.344
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M04;31.333
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M03;34.344
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M02;31.964
Urbano por metro;08019 Barcelona;Viajeros transportados;2012M01;31.608
Urbano por metro;08019 Barcelona;Variación anual;2025M07;5,7
Urbano por metro;08019 Barcelona;Variación anual;2025M06;0,7
Urbano por metro;08019 Barcelona;Variación anual;2025M05;0,6
Urbano por metro;08019 Barcelona;Variación anual;2025M04;-5,7
Urbano por metro;08019 Barcelona;Variación anual;2025M03;9,3
Urbano por metro;08019 Barcelona;Variación anual;2025M02;-1,4
Urbano por metro;08019 Barcelona;Variación anual;2025M01;4
Urbano por metro;08019 Barcelona;Variación anual;2024M12;7,5
Urbano por metro;08019 Barcelona;Variación anual;2024M11;2,3
Urbano por metro;08019 Barcelona;Variación anual;2024M10;8,4
Urbano por metro;08019 Barcelona;Variación anual;2024M09;2,3
Urbano por metro;08019 Barcelona;Variación anual;2024M08;1,8
Urbano por metro;08019 Barcelona;Variación anual;2024M07;7,6
Urbano por metro;08019 Barcelona;Variación anual;2024M06;4,8
Urbano por metro;08019 Barcelona;Variación anual;2024M05;6
Urbano por metro;08019 Barcelona;Variación anual;2024M04;14,7
Urbano por metro;08019 Barcelona;Variación anual;2024M03;-1,2
Urbano por metro;08019 Barcelona;Variación anual;2024M02;13,8
Urbano por metro;08019 Barcelona;Variación anual;2024M01;10,4
Urbano por metro;08019 Barcelona;Variación anual;2023M12;9,9
Urbano por metro;08019 Barcelona;Variación anual;2023M11;12
Urbano por metro;08019 Barcelona;Variación anual;2023M10;12,9
Urbano por metro;08019 Barcelona;Variación anual;2023M09;10,2
Urbano por metro;08019 Barcelona;Variación anual;2023M08;17,6
Urbano por metro;08019 Barcelona;Variación anual;2023M07;14,6
Urbano por metro;08019 Barcelona;Variación anual;2023M06;17,4
Urbano por metro;08019 Barcelona;Variación anual;2023M05;20,2
Urbano por metro;08019 Barcelona;Variación anual;2023M04;20,5
Urbano por metro;08019 Barcelona;Variación anual;2023M03;24,1
Urbano por metro;08019 Barcelona;Variación anual;2023M02;28,2
Urbano por metro;08019 Barcelona;Variación anual;2023M01;42,1
Urbano por metro;08019 Barcelona;Variación anual;2022M12;22,3
Urbano por metro;08019 Barcelona;Variación anual;2022M11;19,5
Urbano por metro;08019 Barcelona;Variación anual;2022M10;23,8
Urbano por metro;08019 Barcelona;Variación anual;2022M09;30
Urbano por metro;08019 Barcelona;Variación anual;2022M08;26,1
Urbano por metro;08019 Barcelona;Variación anual;2022M07;27,8
Urbano por metro;08019 Barcelona;Variación anual;2022M06;32,8
Urbano por metro;08019 Barcelona;Variación anual;2022M05;48,6
Urbano por metro;08019 Barcelona;Variación anual;2022M04;46,4
Urbano por metro;08019 Barcelona;Variación anual;2022M03;49
Urbano por metro;08019 Barcelona;Variación anual;2022M02;49,9
Urbano por metro;08019 Barcelona;Variación anual;2022M01;43
Urbano por metro;08019 Barcelona;Variación anual;2021M12;40,2
Urbano por metro;08019 Barcelona;Variación anual;2021M11;69,6
Urbano por metro;08019 Barcelona;Variación anual;2021M10;44,9
Urbano por metro;08019 Barcelona;Variación anual;2021M09;38,3
Urbano por metro;08019 Barcelona;Variación anual;2021M08;45,7
Urbano por metro;08019 Barcelona;Variación anual;2021M07;30,7
Urbano por metro;08019 Barcelona;Variación anual;2021M06;73,9
Urbano por metro;08019 Barcelona;Variación anual;2021M05;235,8
Urbano por metro;08019 Barcelona;Variación anual;2021M04;539,3
Urbano por metro;08019 Barcelona;Variación anual;2021M03;25,2
Urbano por metro;08019 Barcelona;Variación anual;2021M02;-48,5
Urbano por metro;08019 Barcelona;Variación anual;2021M01;-51,7
Urbano por metro;08019 Barcelona;Variación anual;2020M12;-43,8
Urbano por metro;08019 Barcelona;Variación anual;2020M11;-51,5
Urbano por metro;08019 Barcelona;Variación anual;2020M10;-48,1
Urbano por metro;08019 Barcelona;Variación anual;2020M09;-44,2
Urbano por metro;08019 Barcelona;Variación anual;2020M08;-46
Urbano por metro;08019 Barcelona;Variación anual;2020M07;-46,6
Urbano por metro;08019 Barcelona;Variación anual;2020M06;-59,8
Urbano por metro;08019 Barcelona;Variación anual;2020M05;-81,7
Urbano por metro;08019 Barcelona;Variación anual;2020M04;-90,7
Urbano por metro;08019 Barcelona;Variación anual;2020M03;-53,3
Urbano por metro;08019 Barcelona;Variación anual;2020M02;5,2
Urbano por metro;08019 Barcelona;Variación anual;2020M01;0
Urbano por metro;08019 Barcelona;Variación anual;2019M12;5,3
Urbano por metro;08019 Barcelona;Variación anual;2019M11;2,1
Urbano por metro;08019 Barcelona;Variación anual;2019M10;2,6
Urbano por metro;08019 Barcelona;Variación anual;2019M09;2,2
Urbano por metro;08019 Barcelona;Variación anual;2019M08;-7,5
Urbano por metro;08019 Barcelona;Variación anual;2019M07;-4,5
Urbano por metro;08019 Barcelona;Variación anual;2019M06;-3,1
Urbano por metro;08019 Barcelona;Variación anual;2019M05;1,3
Urbano por metro;08019 Barcelona;Variación anual;2019M04;-2,4
Urbano por metro;08019 Barcelona;Variación anual;2019M03;6,1
Urbano por metro;08019 Barcelona;Variación anual;2019M02;2,4
Urbano por metro;08019 Barcelona;Variación anual;2019M01;7
Urbano por metro;08019 Barcelona;Variación anual;2018M12;6,7
Urbano por metro;08019 Barcelona;Variación anual;2018M11;5,5
Urbano por metro;08019 Barcelona;Variación anual;2018M10;11,8
Urbano por metro;08019 Barcelona;Variación anual;2018M09;1,4
Urbano por metro;08019 Barcelona;Variación anual;2018M08;5,3
Urbano por metro;08019 Barcelona;Variación anual;2018M07;7,3
Urbano por metro;08019 Barcelona;Variación anual;2018M06;5,3
Urbano por metro;08019 Barcelona;Variación anual;2018M05;2,5
Urbano por metro;08019 Barcelona;Variación anual;2018M04;7,5
Urbano por metro;08019 Barcelona;Variación anual;2018M03;-4,6
Urbano por metro;08019 Barcelona;Variación anual;2018M02;2
Urbano por metro;08019 Barcelona;Variación anual;2018M01;3,2
Urbano por metro;08019 Barcelona;Variación anual;2017M12;-2,7
Urbano por metro;08019 Barcelona;Variación anual;2017M11;0,9
Urbano por metro;08019 Barcelona;Variación anual;2017M10;-2,3
Urbano por metro;08019 Barcelona;Variación anual;2017M09;-2,2
Urbano por metro;08019 Barcelona;Variación anual;2017M08;-1,3
Urbano por metro;08019 Barcelona;Variación anual;2017M07;0,6
Urbano por metro;08019 Barcelona;Variación anual;2017M06;8,3
Urbano por metro;08019 Barcelona;Variación anual;2017M05;5,1
Urbano por metro;08019 Barcelona;Variación anual;2017M04;-3,8
Urbano por metro;08019 Barcelona;Variación anual;2017M03;14,9
Urbano por metro;08019 Barcelona;Variación anual;2017M02;6,5
Urbano por metro;08019 Barcelona;Variación anual;2017M01;4,7
Urbano por metro;08019 Barcelona;Variación anual;2016M12;-0,1
