ID-EVENTO,TITULO,TITULO-ACTIVIDAD,DESCRIPCION,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,CONTENT-URL,NOMBRE-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
50047854,Ensayos gráficos,,Más información disponible en la liga,0,L,2025-09-10T00:00:00Z,2026-06-30T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d92f365445339910VgnVCM200000f921e388RCRD,Centro de Cultura Contemporánea Conde Duque,CALLE,CONDE DUQUE,9,Centro,Universidad,28015,439723,4475438,40.42739911262292,-3.710589286287491,/contenido/actividades/ProgramacionDestacadaAgendaCultura
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50002158,"Entre líneas y ciencia con el CSIC:  'Bichos, la jungla en casa'",Entre líneas y ciencia con el CSIC,"Actividad familiar organizada por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid para despertar la curiosidad científica de jóvenes lectores.   No pagan las facturas ni están empadronados en la dirección de tu casa, pero conviven contigo, duermen en tu cama y merodean por el baño. El pececillo de plata, la mosca doméstica o la araña patilarga son algunos de los compañeros de piso habituales que aparecen en   Bichos. La jungla en casa  , un libro de la colección Mentes Curiosas, Curiosas Mentes (CSIC-Zahorí) ilustrado y escrito por Berta Páramo con el asesoramiento científico del investigador del Museo Nacional de Ciencias Naturales (MNCN-CSIC) Óscar Soriano. Con ambos vamos a descubrir la asombrosa biodiversidad que existe en nuestras viviendas, porque, por muy limpia que esté tu casa, en ella habitan criaturas de todo tipo. ¿Te animas a conocer a esos habitantes que frecuentan la cocina, el dormitorio o el baño?  Para asistir es necesario realizar inscripción previa a través de este  enlace .",1,,2025-10-30T00:00:00Z,2025-10-30T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1995817d94ee7910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),CALLE,BARCELO,4,Centro,Justicia,28004,440645,4475347,40.426642215368176,-3.699722994908341,/contenido/actividades/CursosTalleres
50006561,"Entre líneas y ciencia con el CSIC:  'Bichos, la jungla en casa'",Entre líneas y ciencia con el CSIC,"Actividad familiar organizada por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid para despertar la curiosidad científica de jóvenes lectores.   No pagan las facturas ni están empadronados en la dirección de tu casa, pero conviven contigo, duermen en tu cama y merodean por el baño. El pececillo de plata, la mosca doméstica o la araña patilarga son algunos de los compañeros de piso habituales que aparecen en   Bichos. La jungla en casa  , un libro de la colección Mentes Curiosas, Curiosas Mentes (CSIC-Zahorí) ilustrado y escrito por Berta Páramo con el asesoramiento científico del investigador del Museo Nacional de Ciencias Naturales (MNCN-CSIC) Óscar Soriano. Con ambos vamos a descubrir la asombrosa biodiversidad que existe en nuestras viviendas, porque, por muy limpia que esté tu casa, en ella habitan criaturas de todo tipo. ¿Te animas a conocer a esos habitantes que frecuentan la cocina, el dormitorio o el baño?  Para asistir es necesario realizar inscripción previa a través de este  enlace .",1,,2025-12-03T00:00:00Z,2025-12-03T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40be204912218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas),CALLE,MONTE AYA,12,Villa de Vallecas,CASCO HISTORICO VALLECAS,28031,447138,4469889,40.37790196240434,-3.6227296605039516,/contenido/actividades/CursosTalleres
50006637,"Entre líneas y ciencia con el CSIC: 'Oler. Aromas, esencias, hedores y pestilencias'",Entre líneas y ciencia con el CSIC,"Actividad familiar organizada por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid para despertar la curiosidad científica de jóvenes lectores. Los pies de tu abuelo, un perfume o la tostada del desayuno que se ha quemado tienen algo en común: huelen. Estos y otros muchos olores son los protagonistas de  Oler. Aromas, esencias, hedores y pestilencias , un libro en el que la autora e ilustradora Berta Páramo explica el funcionamiento del sentido del olfato a través de la ilustración, la ciencia y el humor, y que cuenta con la revisión científica de la neurocientífica Laura López-Mascaraque. ¿Por qué las naranjas huelen y el azúcar no? ¿Cuál ha sido el peor olor de la historia? ¿Los recuerdos unidos a olores son más fuertes que los asociados a otros sentidos? A partir de preguntas y curiosidades como estas, vamos a recorrer el camino que lleva a las moléculas del aire a convertirse en olores en nuestro cerebro. Para asistir es necesario realizar inscripción previa a través de este  enlace .",1,,2025-11-18T00:00:00Z,2025-11-18T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2295204912218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Miguel Delibes (Moratalaz),CALLE,ARROYO BELINCOSO,11,Moratalaz,Media Legua,28030,444597,4473439,40.40971737692924,-3.6529822109115133,/contenido/actividades/CursosTalleres
50006564,"Entre líneas y ciencia con el CSIC: 'Oler. Aromas, esencias, hedores y pestilencias'",Entre líneas y ciencia con el CSIC,"Actividad familiar organizada por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid para despertar la curiosidad científica de jóvenes lectores.  Los pies de tu abuelo, un perfume o la tostada del desayuno que se ha quemado tienen algo en común: huelen. Estos y otros muchos olores son los protagonistas de  Oler. Aromas, esencias, hedores y pestilencias , un libro en el que la autora e ilustradora Berta Páramo explica el funcionamiento del sentido del olfato a través de la ilustración, la ciencia y el humor, y que cuenta con la revisión científica de la neurocientífica Laura López-Mascaraque. ¿Por qué las naranjas huelen y el azúcar no? ¿Cuál ha sido el peor olor de la historia? ¿Los recuerdos unidos a olores son más fuertes que los asociados a otros sentidos? A partir de preguntas y curiosidades como estas, vamos a recorrer el camino que lleva a las moléculas del aire a convertirse en olores en nuestro cerebro.  Plazas agotadas",1,,2025-10-26T00:00:00Z,2025-10-26T23:59:00Z,11:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3e0204912218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal María Lejárraga (Hortaleza),CALLE,PRINCESA DE EBOLI,29,Hortaleza,Valdefuentes,28050,444461,4482397,40.49041562546542,-3.655356751728003,/contenido/actividades/CursosTalleres
50007098,Entre líneas y ciencia con el CSIC: 'Salud global',Entre líneas y ciencia con el CSIC,"Club de lectura para público adulto, organizado por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid ¿Cualquier tipo de ejercicio es siempre bueno para nuestro cerebro y nuestro cuerpo?, ¿qué evidencias científicas existen del cambio global y qué estrategias pueden solucionar la crisis ambiental que pone en riesgo nuestra salud y la de nuestro planeta? y ¿está preparada la Inteligencia Artificial para diagnosticar enfermedades o identificar lesiones? Éstas y otras cuestiones tendrán respuesta en este club de lectura. Con la ayuda de tres libros de la colección de divulgación ¿Qué sabemos de? (CSIC-Catarata) y sus autores y autoras, aprenderemos y debatiremos sobre temas de salud humana y planetaria.   En este club se realizarán 3 encuentros para comentar cada libro con sus autores y autoras y con la dinamización de una persona del CSIC:   6 de octubre:  Inteligencia artificial y medicina , comentado por Lara Lloret, del Instituto de Física de Cantabria (CSIC-UC).     3 de noviembre: La salud planetaria, comentado por Fernando Valladares del Museo Nacional de Ciencias Naturales, Adrián Escudero de la Universidad Rey Juan Carlos, y Xiomara Cantera del Museo Nacional de Ciencias Naturales.  15 de diciembre:  El cerebro en movimiento , comentado por José Luis Trejo, del Instituto Cajal.  Para asistir es necesario realizar inscripción previa, a partir del 1 de septiembre, a través de este  enlace .",1,L,2025-10-06T00:00:00Z,2025-12-15T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=61a9febb65218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Francisco Ayala (Vicálvaro),BULEVAR,INDALECIO PRIETO,21,Vicálvaro,Valdebernardo,28032,447278,4472321,40.39982891410407,-3.621281890570377,/contenido/actividades/ClubesLectura
50006984,Entre líneas y ciencia con el CSIC: 'Salud global',Entre líneas y ciencia con el CSIC,"Club de lectura para público adulto, organizado por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid ¿Cualquier tipo de ejercicio es siempre bueno para nuestro cerebro y nuestro cuerpo?, ¿qué evidencias científicas existen del cambio global y qué estrategias pueden solucionar la crisis ambiental que pone en riesgo nuestra salud y la de nuestro planeta? y ¿está preparada la Inteligencia Artificial para diagnosticar enfermedades o identificar lesiones? Éstas y otras cuestiones tendrán respuesta en este club de lectura. Con la ayuda de tres libros de la colección de divulgación ¿Qué sabemos de? (CSIC-Catarata) y sus autores y autoras, aprenderemos y debatiremos sobre temas de salud humana y planetaria.   En este club se realizarán 3 encuentros para comentar cada libro con sus autores y autoras y con la dinamización de una persona del CSIC:   9 de octubre:  La salud planetaria , comentado por Fernando Valladares (Museo Nacional de Ciencias Naturales), Adrián Escudero (Universidad Rey Juan Carlos), y Xiomara Cantera (Museo Nacional de Ciencias Naturales).     6 de noviembre:  El cerebro en movimiento  comentado por José Luis Trejo del Instituto Cajal).   11 de diciembre:   Inteligencia artificial y medicina  comentado por Lara Lloret del Instituto de Física de Cantabria (CSIC-UC).   Plazas agotadas.",1,J,2025-10-09T00:00:00Z,2025-12-11T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d22770c3f3218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Francisco Ibáñez (Chamartín),CALLE,MANTUANO,51,Chamartín,Ciudad Jardín,28002,442766,4477922,40.44810636195716,-3.6762309620097398,/contenido/actividades/ClubesLectura
50006660,Entre líneas y ciencia con el CSIC: 'Universo',Entre líneas y ciencia con el CSIC,"Club de lectura para público adulto, organizado por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid   En el universo hay planetas muy distintos a la Tierra. Si en uno de esos lugares hubiera vida, ¿sería similar o muy distinta a la que conocemos?, ¿podríamos detectarla con la tecnología disponible en la actualidad?.  Este club de lectura propone un recorrido por el cosmos a través de tres libros de divulgación de la colección ¿Qué sabemos de? (CSIC-Catarata) escritos por investigadores e investigadoras del CSIC. Con su ayuda, conoceremos por qué hay razones sólidas para pensar que hay vida ?extraterrestre?, emprenderemos una original ruta que conecta eventos astronómicos, como agujeros negros o nebulosas, y acontecimientos de la evolución humana como la expansión del   Homo sapiens  , y hablaremos de contaminación lumínica, porque no ver las estrellas de nuestro cielo durante la noche supone una amenaza tanto para las observaciones astronómicas, como para los ecosistemas y nuestra salud.   En este club se realizarán 3 encuentros para comentar cada libro con sus autores y autoras y con la dinamización de una persona del CSIC :   13 de octubre:  La contaminación lumínica , comentado por Alicia Pelegrina, del Instituto de Astrofísica de Andalucía.     17 de noviembre: Encuentros temporales entre astronomía y prehistoria, comentado por Enrique Pérez Montero, del Instituto de Astrofísica de Andalucía, y Juan Gibaja, del Institución Milá y Fontanals.  15 de diciembre:  La vida y su búsqueda más allá de la Tierra , comentado por Ester Lázaro, Centro de Astrobiología (CAB-CSIC-INTA).   Para asistir es necesario realizar inscripción previa, a partir del 1 de septiembre, a través de este  enlace .",1,L,2025-10-13T00:00:00Z,2025-12-15T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ada70c3f3218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal San Blas (San Blas-Canillejas),CALLE,SAN ROMAN DEL VALLE,8,San Blas-Canillejas,Arcos,28037,447249,4474586,40.420231627534996,-3.6218113860909074,/contenido/actividades/ClubesLectura
50006749,Entre líneas y ciencia con el CSIC: 'Universo',Entre líneas y ciencia con el CSIC,"Club de lectura para público adulto, organizado por el Consejo Superior de Investigaciones Científicas (CSIC) y las Bibliotecas Públicas del Ayuntamiento de Madrid En el universo hay planetas muy distintos a la Tierra. Si en uno de esos lugares hubiera vida, ¿sería similar o muy distinta a la que conocemos?, ¿podríamos detectarla con la tecnología disponible en la actualidad?. Este club de lectura propone un recorrido por el cosmos a través de tres libros de divulgación de la colección ¿Qué sabemos de? (CSIC-Catarata) escritos por investigadores e investigadoras del CSIC. Con su ayuda, conoceremos por qué hay razones sólidas para pensar que hay vida ?extraterrestre?, emprenderemos una original ruta que conecta eventos astronómicos, como agujeros negros o nebulosas, y acontecimientos de la evolución humana como la expansión del Homo sapiens, y hablaremos de contaminación lumínica, porque no ver las estrellas de nuestro cielo durante la noche supone una amenaza tanto para las observaciones astronómicas, como para los ecosistemas y nuestra salud. En este club se realizarán 3 encuentros para comentar cada libro con sus autores y autoras y con la dinamización de una persona del CSIC:   14 de octubre:  Encuentros temporales entre astronomía y prehistoria , comentado por Enrique Pérez Montero, del Instituto de Astrofísica de Andalucía, y Juan Gibaja, del Institución Milá y Fontanals.     11 de noviembre:  La vida y su búsqueda más allá de la Tierra , comentado por Ester Lázaro, del Centro de Astrobiología (CAB-CSIC-INTA).       16 de diciembre:  La contaminación lumínica , comentado por Alicia Pelegrina, del Instituto de Astrofísica de Andalucía.       Para asistir es necesario realizar inscripción previa, a partir del 1 de septiembre, a través de este  enlace .",1,M,2025-10-14T00:00:00Z,2025-12-16T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b1270c3f3218910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Ángel González (Latina),CALLE,GRANJA DE TORREHERMOSA,1,Latina,Aluĉo,28024,434954,4472113,40.397074625115906,-3.7664885474841556,/contenido/actividades/ClubesLectura
50065421,Entrega premios del XVII Premio de Microrrelatos 'Al otro lado de la mirilla',Entrega premios del XVII Premio de Microrrelatos 'Al otro lado de la mirilla',Más información disponible en la liga,1,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,18:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d3e1bdeb2679910VgnVCM100000891ecb1aRCRD,Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán),CALLE,FRANCOS RODRIGUEZ,67,Tetuán,Bellas Vistas,28039,439755,4478779,40.45749513485957,-3.710539712535917,/contenido/actividades/ConcursosCertamenes
