File,ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
206974-0-agenda-eventos-culturales-100.csv,50053365,Lucía Rey,Entrada: 20  euros Descuentos disponibles,0,0,,,2025-11-12T00:00:00Z,2025-11-12T23:59:00Z,19:00,"Sucede cada año y la presente edición de JAZZMADRID no iba a revelarse diferente. Esta cita, que se celebra desde 2014, sigue firme en su empeño en seguir siendo uno de los centros neurálgicos del jazz en Europa. Su presencia entre nosotros es un fenómeno que la gran afición aguarda expectante cada vez que llega el otoño, y su centro de gravedad permanente sigue estando asociado a la solera cultural de los enclaves municipales donde todo acontece: Teatro Fernán Gómez, CentroCentro y Contemporánea Condeduque. E, igualmente, en aquellas otras escenas donde tienen lugar los conciertos de la enseña Villanos del Jazz, que, por quinto año consecutivo, forman parte de la programación oficial del festival: Teatros Pavón, Albéniz, Barceló y Fernán Gómez, Sala Villanos y diferentes auditorios de hasta cuatro localidades de la Comunidad de Madrid. La muestra se desarrollará a lo largo de los meses de septiembre, octubre y noviembre, abriendo ante los ojos y oídos de la afición un vistoso muestrario jazzístico. En el programa se prestará mucha atención, por una parte, a la defensa de la más estricta ortodoxia histórica del género, y, por otra, estará muy presente también la vigilancia de la reivindicación de su libertad como esencia de la condición creadora que tiene esta música para experimentar. La idea sigue rastreando el mejor modo de mostrar todas las tendencias y coloraciones imaginables, renovadoras y también tradicionales del jazz, pues solo con el compendio de ambas es posible mantener activa la memoria, el reto fundamental de cualquiera de nuestras sociedades, ocupadas demasiadas veces en la ilusión del presente, aunque éste ya sea historia cuando se empieza a ser consciente del paso del tiempo. Luis Martín, director artístico Lucía Rey 12.11.2025 19.00 h  Una generación diferente de intérpretes de jazz sigue mostrando su talento sin remedio. Son el resultado del cruce inevitable y, probablemente, fecundo entre la música salida de su aprendizaje en el conservatorio, las referencias rítmicas aprendidas de otras culturas contemporáneas, y, en muchos casos, el acervo tradicional del país de origen. Uno de los ejemplos más vistosos de esta hornada todavía reciente lo ofrece el trabajo de la pianista Lucía Rey, centrando sus objetivos en los catálogos tradicionales de nuestro Sur. La música de Lucía comenzó a ser valorada en 2016, cuando decidió lanzarse por su cuenta con un trío que hacía síntesis con diferentes músicas del mundo, desde la perspectiva del jazz contemporáneo. Su primer álbum, Reflexión, conoció edición en 2017, y, en muy poco tiempo, su temario se convirtió en uno de los más escuchados en toda clase de circuitos, festivales y salas de jazz más importantes de España. Dos años más tarde, el talento de la pianista se hizo notar en Conde Duque, cuando fue elegida ganadora de la II Residencia de Jazz promovida y organizada por esta institución municipal de Madrid. Y no fue esta la única buena noticia para ella, por cuanto, en 2020, recibió un encargo para colaborar con su trío, como directora y arreglista, en el Festival Internacional de Arte Sacro de Madrid, junto a la mezzosoprano Marta Knörr, en un proyecto sobre Hölderling. Su arte hoy se desarrolla en tres puntos cardinales tan importantes como las ciudades de Madrid, La Habana y Nueva York. En cada una de sus comparecencias en directo, Lucía despliega su sugerente paleta expresiva, despertando todos sus capitales como sabemos que hace y hemos visto en otras ocasiones. Es una pieza sutil y de equilibrio en esta generación nueva, además de una espléndida solista de piano, capaz de convertir cada uno de sus conciertos en un acto diferente, a costa de generar un diálogo muy fluido que deletrea a la perfección sus frases y se salta las evidencias. Ahora la artista nos visita con el fin de presentar en JAZZMADRID Nómadas, un álbum publicado el pasado año, y cuyo temario explora el atractivo universo sonoro del Mediterráneo. En estas composiciones s",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c10c31298bc39910VgnVCM200000f921e388RCRD,JAZZMADRID 25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,1,PLAZA CIBELES 1,RETIRO,LOS JERONIMOS,28014,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50040545,"Lucinda, la bruja",,1,0,,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,18:30,"Compañía Sonrisas Mágicas. A partir de 3 años. Lucinda está muy contenta pues en tres noches será la reunión anual de brujas y verá a todas sus amigas. todo parece perfecto hasta que su escoba empieza a fallar, su magia no funciona y encima su gato sufre un conjuro que parece irreversible. es entonces cuando nuestra protagonista comienza su camino en busca de la solución para todos sus problemas... ¿lo conseguirá?",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30dee9e955419910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Federico Chueca,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Federico Chueca (Hortaleza),1,CALLE BENITA AVILA 23,HORTALEZA,CANILLAS,28043,/contenido/actividades/TeatroPerformance,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50070513,Ludotecas,,1,1,S,,2025-10-04T00:00:00Z,2025-10-25T23:59:00Z,10:30,"Sábados 4, 11, 18 y 25 de 10:30 a 11:30 h. Actividad gratuita y de carácter abierto, sin inscripción previa, para niños y niñas comprendidas entre 4 y 10 años. Aforo limitado.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa365b409f499910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Sociocultural Alfonso XII,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),1,CALLE MIRA EL RIO 4,FUENCARRAL-EL PARDO,EL PARDO,28048,/contenido/actividades/CursosTalleres,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50071722,LUDOTECAS,,1,1,"L,M,X,J,V,S,D",6/10/2025;7/10/2025;8/10/2025;9/10/2025;10/10/2025;13/10/2025;14/10/2025;15/10/2025;16/10/2025;17/10/2025;20/10/2025;21/10/2025;22/10/2025;23/10/2025;24/10/2025;,2025-10-04T00:00:00Z,2025-10-25T23:59:00Z,10:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3aa598d3cd999910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Sociocultural Valverde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Valverde (Fuencarral - El Pardo),1,PLAZA ISLAS AZORES 1,FUENCARRAL-EL PARDO,VALVERDE,28034,/contenido/actividades/CuentacuentosTiteresMarionetas,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50003586,Lukas Avendaño «Réquiem para un alcaraván»,,0,1,"L,M,X,J,V,S,D",,2025-11-08T00:00:00Z,2025-11-09T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb648cbb9f3f7910VgnVCM200000f921e388RCRD,Lukas Avendaño «Réquiem para un alcaraván»,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE CONDE DUQUE 9,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50043507,Machine Gun or Typewriter?,,0,0,,,2025-10-09T00:00:00Z,2025-10-09T23:59:00Z,20:00,"Una historia de amor en tiempos del Movimiento Occupy, narrada por un locutor de radio que transmite ilegalmente desde su radio pirata.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b261770f8ca19910VgnVCM200000f921e388RCRD,Retrospectiva Travis y Erin Wilkerson,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
206974-0-agenda-eventos-culturales-100.csv,50078146,"Madjoka, hijos de África",,1,0,,,2025-10-15T00:00:00Z,2025-10-15T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=02145271160a9910VgnVCM200000f921e388RCRD,"Madjoka, hijos de África",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d482270f58c6c310VgnVCM2000000c205a0aRCRD,Biblioteca Musical Víctor Espinós,"1,6",CALLE CONDE DUQUE 9,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50062680,Madrid a Tempo. Youlan Lin &amp; Yicheng Pan,,1,0,,,2025-10-05T00:00:00Z,2025-10-05T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56948ef300269910VgnVCM100000891ecb1aRCRD,Madrid a Tempo. Youlan Lin &amp; Yicheng Pan,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas (Retiro),1,PASEO COLOMBIA 1,RETIRO,LOS JERONIMOS,28009,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,12800051,"Madrid Art Déco, 1925: El estilo de una nueva época",,1,1,"M,X,J,V,S,D",,2025-06-06T00:00:00Z,2025-11-02T23:59:00Z,00:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2834425f4957910VgnVCM2000001f4a900aRCRD,"Madrid Art Déco, 1925: El estilo de una nueva época",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=799aa379ad1a8710VgnVCM2000001f4a900aRCRD,Salas de exposiciones Conde Duque,1,CALLE CONDE DUQUE 9,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/Exposiciones,
206974-0-agenda-eventos-culturales-100.csv,12516920,Madrid Distrito en Corto,,0,1,"L,M,X,J,V,S,D",,2025-10-01T00:00:00Z,2025-10-31T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3cb0b80a25e1910VgnVCM2000001f4a900aRCRD,Madrid Distrito en Corto 2025,,,,,,,,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50034174,Madrid Distrito en Corto,,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ac5692b44e09910VgnVCM200000f921e388RCRD,Madrid Distrito en Corto,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Francisco Fatou (Villa de Vallecas),1,CALLE MANUEL VELEZ 10,VILLA DE VALLECAS,CASCO H.VALLECAS,28031,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50071178,MADRID DISTRITO EN CORTO,,1,0,,,2025-10-16T00:00:00Z,2025-10-16T23:59:00Z,19:00,"Celebración del día del cine español  1. El corredor (ficción, 12? / + 7 años).Dir.: José Luis Montesinos  2. El niño que quería volar (ficción,20? / + 12 años). Dir.: Jorge Muriel  3. Los 4 MacNífikos (ficción, 5? /+ 12 años). Dir.: Tucker Dávila Wood.  4. Un cuento familiar (ficción, 13? /+ 12 años). Dir.: José Corral  5. Maruja (ficción, 14 min. / T. P.).Dir.a: Berta García-Lacht    70 minutos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=53ce897bfe599910VgnVCM200000f921e388RCRD,Actividades en el centro cultural La Elipa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,CALLE SANTA FELICIDAD 39,CIUDAD LINEAL,VENTAS,28017,/contenido/actividades/ProgramacionDestacadaAgendaCultura,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50050047,Madrid Distrito en Corto en Biblioteca Francisco Ayala,,1,0,,,2025-10-27T00:00:00Z,2025-10-27T23:59:00Z,18:00,"En esta edición contamos con cinco cortometrajes (uno es para todos los públicos, otro para mayores de 7 años y tres para mayores de 12 años), que abordan distintas temáticas, nos revelan sentimientos, emociones y auténticas historias de vida, en tan solo 64 minutos. Estos son los títulos que proyectaremos en todas las sesiones:   El corredor (ficción, 12 minutos). No recomendada para menores de 7 años  El nño que quería volar (ficción, 20 minutos). No recomendada para menores de 12 años.  Los 4 magnífikos (ficción, 5 minutos). No recomendada para menores de 12 años.  Un cuento familiar (ficción, 13 minutos). No recomendada para menores de 12 años.  Maruja (ficción, 14 minutos). Apta para todos los públicos.  Entrada libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f43f03c15839910VgnVCM200000f921e388RCRD,Madrid Distrito en Corto en las bibliotecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Francisco Ayala (Vicálvaro),"1,6",BULEVAR INDALECIO PRIETO 21,VICALVARO,VALDEBERNARDO,28032,/contenido/actividades/CineActividadesAudiovisuales,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50077961,Madrid Distrito en Corto en Hortaleza,,1,0,,,2025-10-09T00:00:00Z,2025-10-09T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecaab5ab7ef99910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,CALLE SANTA VIRGILIA 15,HORTALEZA,PINAR DEL REY,28033,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50077962,Madrid Distrito en Corto en Hortaleza,,1,0,,,2025-10-14T00:00:00Z,2025-10-14T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfaab5ab7ef99910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,CALLE SANTA VIRGILIA 15,HORTALEZA,PINAR DEL REY,28033,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50077959,Madrid Distrito en Corto en Hortaleza,,1,0,,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4bab5ab7ef99910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,CALLE SANTA VIRGILIA 15,HORTALEZA,PINAR DEL REY,28033,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50077963,Madrid Distrito en Corto en Hortaleza,,1,0,,,2025-10-16T00:00:00Z,2025-10-16T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1bab5ab7ef99910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,CALLE SANTA VIRGILIA 15,HORTALEZA,PINAR DEL REY,28033,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50077964,Madrid Distrito en Corto en Hortaleza,,1,0,,,2025-10-23T00:00:00Z,2025-10-23T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5aaab5ab7ef99910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,CALLE SANTA VIRGILIA 15,HORTALEZA,PINAR DEL REY,28033,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50077967,Madrid Distrito en Corto en Hortaleza,,1,0,,,2025-10-30T00:00:00Z,2025-10-30T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3baab5ab7ef99910VgnVCM100000891ecb1aRCRD,Madrid Distrito en Corto en Hortaleza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Hortaleza,1,CALLE SANTA VIRGILIA 15,HORTALEZA,PINAR DEL REY,28033,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50049025,Madrid Distrito en Corto en la Biblioteca Ana María Matute,,1,0,,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,18:00,"En esta edición contamos con cinco cortometrajes (uno es para todos los públicos, otro para mayores de 7 años y tres para mayores de 12 años), que abordan distintas temáticas, nos revelan sentimientos, emociones y auténticas historias de vida, en tan solo 64 minutos. Estos son los títulos que proyectaremos en todas las sesiones:   El corredor (ficción, 12 minutos). No recomendada para menores de 7 años  El nño que quería volar (ficción, 20 minutos). No recomendada para menores de 12 años.  Los 4 magnífikos (ficción, 5 minutos). No recomendada para menores de 12 años.  Un cuento familiar (ficción, 13 minutos). No recomendada para menores de 12 años.  Maruja (ficción, 14 minutos). Apta para todos los públicos.  Entrada libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b8688d13b739910VgnVCM200000f921e388RCRD,Madrid Distrito en Corto en las bibliotecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Ana María Matute (Carabanchel),"1,6",CALLE ISAAC ALBENIZ 1,CARABANCHEL,SAN ISIDRO,28019,/contenido/actividades/CineActividadesAudiovisuales,
206974-0-agenda-eventos-culturales-100.csv,50049543,Madrid Distrito en Corto en la Biblioteca Ángel González,,1,0,,,2025-10-17T00:00:00Z,2025-10-17T23:59:00Z,18:00,"En esta edición contamos con cinco cortometrajes (uno es para todos los públicos, otro para mayores de 7 años y tres para mayores de 12 años), que abordan distintas temáticas, nos revelan sentimientos, emociones y auténticas historias de vida, en tan solo 64 minutos. Estos son los títulos que proyectaremos en todas las sesiones:   El corredor (ficción, 12 minutos). No recomendada para menores de 7 años  El nño que quería volar (ficción, 20 minutos). No recomendada para menores de 12 años.  Los 4 magnífikos (ficción, 5 minutos). No recomendada para menores de 12 años.  Un cuento familiar (ficción, 13 minutos). No recomendada para menores de 12 años.  Maruja (ficción, 14 minutos). Apta para todos los públicos.  Entrada libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b2b241a14839910VgnVCM200000f921e388RCRD,Madrid Distrito en Corto en las bibliotecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal Ángel González (Latina),"1,6",CALLE GRANJA DE TORREHERMOSA 1,LATINA,ALUCHE,28024,/contenido/actividades/CineActividadesAudiovisuales,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50050037,Madrid Distrito en Corto en la Biblioteca Francisco Ayala,,1,0,,,2025-10-13T00:00:00Z,2025-10-13T23:59:00Z,11:00,"En esta edición contamos con cinco cortometrajes (uno es para todos los públicos, otro para mayores de 7 años y tres para mayores de 12 años), que abordan distintas temáticas, nos revelan sentimientos, emociones y auténticas historias de vida, en tan solo 64 minutos. Estos son los títulos que proyectaremos en todas las sesiones:   El corredor (ficción, 12 minutos). No recomendada para menores de 7 años  El nño que quería volar (ficción, 20 minutos). No recomendada para menores de 12 años.  Los 4 magnífikos (ficción, 5 minutos). No recomendada para menores de 12 años.  Un cuento familiar (ficción, 13 minutos). No recomendada para menores de 12 años.  Maruja (ficción, 14 minutos). Apta para todos los públicos.  Entrada libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37def03c15839910VgnVCM200000f921e388RCRD,Madrid Distrito en Corto en las bibliotecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Francisco Ayala (Vicálvaro),"1,6",BULEVAR INDALECIO PRIETO 21,VICALVARO,VALDEBERNARDO,28032,/contenido/actividades/CineActividadesAudiovisuales,/usuario/Niños
